txn_id,user_id,device_id,ip_id,timestamp,txn_type,amount,avg_txn_amount,amount_deviation,txn_count_24h,txn_count_1h,time_since_last_txn,account_age_days,failed_attempts,location_change,device_change,is_international,is_mal_ip,is_proxy_ip,is_new_device,odd_time,previous_fraud_flag,label
TXN0021190,USR00863,DEV03114,IP04821,2025-01-11 11:46:00,CASH_OUT,12632.81,5075.32,2.4891,12,4,3151,701,0,0,0,0,0,0,0,0,0,0
TXN0021191,USR00863,DEV01276,IP04173,2025-01-11 21:37:00,PAYMENT,5255.94,4550.04,1.1551,13,0,1212,701,0,0,0,0,0,0,0,0,0,0
TXN0021192,USR00863,DEV03526,IP01230,2025-01-12 11:20:00,TRANSFER,9764.02,4894.2,1.995,14,5,3307,701,1,0,0,0,0,0,0,0,0,0
TXN0021193,USR00863,DEV01254,IP03145,2025-01-13 14:31:00,PAYMENT,9164.53,8590.7,1.0668,15,3,2670,701,3,0,0,0,0,0,0,0,0,0
TXN0021194,USR00863,DEV02049,IP00784,2025-01-14 16:26:00,PAYMENT,3317.42,3668.87,0.9042,16,3,633,701,0,0,0,0,0,0,0,0,0,0
TXN0021195,USR00863,DEV00659,IP03050,2025-01-15 05:13:00,TRANSFER,4459.08,9895.28,0.4506,17,4,526,701,5,0,0,0,0,0,0,1,0,0
TXN0021196,USR00863,DEV01763,IP04166,2025-01-16 10:03:00,TRANSFER,11545.07,6409.97,1.8011,18,3,1980,701,0,0,0,0,0,0,0,0,0,0
TXN0021197,USR00863,DEV03172,IP04105,2025-01-17 19:55:00,CASH_IN,8653.33,10292.08,0.8408,19,0,2206,701,5,0,0,0,0,0,0,0,0,0
TXN0021198,USR00863,DEV00207,IP04006,2025-01-18 12:19:00,PAYMENT,3948.2,4361.93,0.9051,20,5,3411,701,2,0,0,0,0,0,0,0,0,0
TXN0021199,USR00863,DEV03256,IP02324,2025-01-18 06:11:00,PAYMENT,4065.94,2652.53,1.5329,20,5,1740,701,1,0,0,0,0,0,0,0,0,0
TXN0021200,USR00863,DEV01127,IP02736,2025-01-18 20:53:00,TRANSFER,2792.33,6540.39,0.4269,20,3,501,701,0,0,0,0,0,0,0,0,0,0
TXN0021201,USR00863,DEV03780,IP04935,2025-01-18 10:48:00,TRANSFER,22023.21,9305.21,2.3668,20,3,2186,856,2,0,0,0,1,0,0,0,0,1
TXN0021202,USR00863,DEV00328,IP02894,2025-01-19 06:52:00,TRANSFER,4390.38,6239.15,0.7037,20,5,2667,701,1,1,0,0,0,0,0,0,0,0
TXN0021203,USR00863,DEV01767,IP04768,2025-01-20 21:26:00,TRANSFER,23938.95,4082.25,5.8642,20,0,1676,701,0,0,0,0,0,0,0,0,0,0
TXN0021204,USR00863,DEV01375,IP03686,2025-01-21 12:08:00,CASH_OUT,6851.58,14000.88,0.4894,20,1,3116,701,1,0,0,0,0,0,0,0,0,0
TXN0021205,USR00863,DEV01224,IP04493,2025-01-22 15:56:00,PAYMENT,3414.62,6730.33,0.5073,20,1,376,701,0,0,0,0,0,0,0,0,0,0
TXN0021206,USR00863,DEV02571,IP01566,2025-01-22 05:40:00,PAYMENT,6924.83,7121.19,0.9724,20,2,3885,701,5,0,0,0,0,0,0,1,0,0
TXN0021207,USR00863,DEV00096,IP04928,2025-01-24 07:00:00,TRANSFER,17235.53,4702.65,3.6651,20,1,4881,701,0,1,0,0,0,0,0,0,0,0
TXN0021208,USR00863,DEV01452,IP01613,2025-01-24 13:27:00,PAYMENT,3263.64,12978.14,0.2515,20,3,3746,701,4,0,0,0,0,0,0,0,0,0
TXN0021209,USR00863,DEV02255,IP05603,2025-01-25 09:12:00,TRANSFER,6943.46,8555.79,0.8116,20,3,1267,701,1,0,0,0,0,0,0,0,0,0
TXN0021210,USR00864,DEV01783,IP02931,2025-01-03 12:05:00,PAYMENT,3625.22,3283.88,1.1039,1,1,4636,689,4,1,0,0,0,0,0,0,0,0
TXN0021211,USR00864,DEV01392,IP00838,2025-01-04 12:29:00,TRANSFER,3381.62,5254.24,0.6436,2,0,2506,689,4,0,0,0,0,0,0,0,0,0
TXN0021212,USR00864,DEV03902,IP05870,2025-01-05 14:14:00,PAYMENT,5792.65,2638.85,2.1951,3,2,3043,689,0,0,0,0,0,0,0,0,1,0
TXN0021213,USR00864,DEV02201,IP05815,2025-01-06 21:13:00,TRANSFER,7807.36,4533.04,1.7223,4,0,4491,689,0,0,0,0,0,0,0,0,0,0
TXN0021214,USR00864,DEV01022,IP02423,2025-01-07 10:18:00,CASH_IN,8869.14,5321.53,1.6667,5,1,1311,689,1,0,0,0,0,1,0,0,0,0
TXN0021215,USR00864,DEV02147,IP02489,2025-01-07 17:23:00,PAYMENT,2364.26,5233.15,0.4518,6,3,2417,689,1,0,0,0,0,0,0,0,0,0
TXN0021216,USR00864,DEV00650,IP00868,2025-01-08 20:32:00,PAYMENT,1488.81,5743.36,0.2592,7,3,3391,689,4,0,0,0,0,0,0,0,0,0
TXN0021217,USR00864,DEV03781,IP02941,2025-01-09 23:33:00,TRANSFER,7287.25,2104.21,3.4632,8,5,1045,689,0,0,0,0,0,0,0,1,0,0
TXN0021218,USR00864,DEV02663,IP04849,2025-01-10 10:48:00,CASH_IN,2918.01,2396.24,1.2177,9,1,4184,689,2,0,0,0,0,0,0,0,0,0
TXN0021219,USR00864,DEV01781,IP04651,2025-01-10 09:50:00,TRANSFER,1009.02,2401.67,0.4201,10,1,4616,597,1,0,0,0,0,0,0,0,0,1
TXN0021220,USR00864,DEV00338,IP02258,2025-01-10 05:34:00,TRANSFER,13.85,2668.03,0.0052,11,3,4504,689,2,0,0,0,0,0,0,1,0,0
TXN0021221,USR00864,DEV01289,IP05535,2025-01-10 20:18:00,PAYMENT,4927.32,2085.59,2.3626,12,1,1264,689,0,0,0,0,0,0,0,0,0,0
TXN0021222,USR00864,DEV02568,IP02613,2025-01-11 17:50:00,CASH_IN,10881.03,2879.95,3.7782,13,0,132,436,1,0,1,1,0,0,1,0,0,1
TXN0021223,USR00864,DEV00062,IP00144,2025-01-11 13:09:00,TRANSFER,3289.96,3597.65,0.9145,14,2,2440,689,2,0,0,0,0,0,0,0,0,0
TXN0021224,USR00864,DEV03658,IP02011,2025-01-12 10:00:00,CASH_OUT,14232.96,3427.87,4.1521,15,5,3543,689,0,0,0,0,0,0,0,0,0,0
TXN0021225,USR00864,DEV03013,IP03047,2025-01-12 21:27:00,PAYMENT,7404.87,2381.77,3.109,16,1,1124,689,5,0,0,0,0,0,0,0,0,0
TXN0021226,USR00864,DEV01880,IP05587,2025-01-13 11:59:00,PAYMENT,5649.42,5717.18,0.9881,17,0,859,689,0,0,0,0,0,0,0,0,0,0
TXN0021227,USR00864,DEV01662,IP01113,2025-01-13 11:45:00,CASH_OUT,3196.36,3014.46,1.0603,18,5,762,689,2,0,0,0,0,0,0,0,0,0
TXN0021228,USR00864,DEV02227,IP03344,2025-01-13 19:09:00,TRANSFER,2846.48,6717.07,0.4238,19,4,1803,689,0,0,0,0,0,0,0,0,0,0
TXN0021229,USR00864,DEV00593,IP00260,2025-01-14 22:24:00,PAYMENT,3507.95,8496.6,0.4129,20,0,2195,689,1,0,0,0,0,0,0,0,0,0
TXN0021230,USR00865,DEV01087,IP04243,2025-01-05 14:03:00,TRANSFER,2044.9,1723.45,1.1865,1,1,4966,30,0,0,0,0,0,0,0,0,1,0
TXN0021231,USR00865,DEV02003,IP05635,2025-01-06 07:54:00,CASH_IN,3134.85,1327.21,2.362,2,0,1143,30,5,0,0,0,0,0,0,0,0,0
TXN0021232,USR00865,DEV02600,IP04392,2025-01-08 12:18:00,CASH_OUT,5566.07,1934.54,2.8772,3,0,1272,30,3,0,0,0,0,0,0,0,0,0
TXN0021233,USR00865,DEV03202,IP05874,2025-01-08 12:33:00,PAYMENT,1253.97,2730.8,0.4592,4,2,1139,30,5,0,0,0,0,0,0,0,0,0
TXN0021234,USR00865,DEV01046,IP01948,2025-01-10 10:36:00,CASH_OUT,1261.6,2159.1,0.5843,5,3,3676,30,0,0,0,0,0,0,0,0,0,0
TXN0021235,USR00865,DEV03865,IP01379,2025-01-10 12:37:00,PAYMENT,3407.84,2116.0,1.6105,6,5,3397,30,2,0,0,0,0,0,0,0,0,0
TXN0021236,USR00865,DEV02011,IP01331,2025-01-11 15:15:00,CASH_OUT,1113.82,3297.34,0.3378,7,1,3337,30,2,0,0,0,0,0,0,0,0,0
TXN0021237,USR00865,DEV00680,IP03110,2025-01-11 18:04:00,PAYMENT,1323.25,2505.01,0.5282,8,2,219,30,2,0,1,0,0,0,0,0,0,0
TXN0021238,USR00865,DEV03335,IP01795,2025-01-12 07:36:00,PAYMENT,1282.84,1576.58,0.8137,9,1,4641,30,0,0,0,0,0,0,0,0,0,0
TXN0021239,USR00865,DEV00605,IP02405,2025-01-13 04:50:00,PAYMENT,4962.49,2134.46,2.3249,10,5,190,30,5,0,0,0,0,0,0,1,0,0
TXN0021240,USR00865,DEV00063,IP02369,2025-01-14 10:44:00,PAYMENT,2802.15,1335.94,2.0975,11,5,1073,30,1,0,0,1,0,0,0,0,0,0
TXN0021241,USR00865,DEV01096,IP00899,2025-01-14 16:50:00,CASH_IN,2345.45,4051.35,0.5789,12,5,2336,30,1,1,0,0,0,0,0,0,0,0
TXN0021242,USR00865,DEV02870,IP01855,2025-01-15 10:28:00,TRANSFER,2037.85,5495.74,0.3708,13,5,701,30,2,0,0,0,0,0,0,0,0,0
TXN0021243,USR00865,DEV00116,IP01755,2025-01-16 09:18:00,CASH_IN,778.93,1959.7,0.3975,14,1,1122,30,5,0,0,0,0,0,0,0,0,0
TXN0021244,USR00865,DEV01705,IP03818,2025-01-16 07:44:00,PAYMENT,4861.07,4100.27,1.1855,15,5,1438,30,3,0,1,0,0,0,1,0,0,0
TXN0021245,USR00865,DEV00077,IP01553,2025-01-16 10:28:00,PAYMENT,6528.72,2209.34,2.9551,16,1,2843,30,4,0,0,0,0,0,0,0,0,0
TXN0021246,USR00865,DEV01571,IP04101,2025-01-18 15:08:00,CASH_IN,1713.33,2139.45,0.8008,17,1,4773,30,0,0,0,0,0,0,0,0,1,0
TXN0021247,USR00865,DEV02099,IP02828,2025-01-19 09:20:00,PAYMENT,2548.4,2956.7,0.8619,18,3,1998,30,3,0,0,0,0,0,0,0,0,0
TXN0021248,USR00865,DEV00120,IP05367,2025-01-19 19:37:00,CASH_IN,2553.39,3011.16,0.848,19,4,4391,30,3,0,0,0,0,0,0,0,0,0
TXN0021249,USR00865,DEV00849,IP01038,2025-01-20 10:32:00,TRANSFER,2612.04,3321.36,0.7864,20,0,623,30,2,0,0,0,0,0,0,0,0,0
TXN0021250,USR00865,DEV01335,IP02529,2025-01-21 11:14:00,TRANSFER,6065.05,2150.79,2.8199,20,2,3574,30,0,0,0,0,0,0,0,0,0,0
TXN0021251,USR00865,DEV02926,IP04178,2025-01-21 00:46:00,TRANSFER,873.5,2420.03,0.3609,20,4,435,30,0,0,0,0,0,1,0,1,0,0
TXN0021252,USR00865,DEV02872,IP02108,2025-01-21 09:55:00,TRANSFER,7926.84,2158.03,3.6732,20,3,2503,30,5,0,0,0,0,0,0,0,0,0
TXN0021253,USR00865,DEV03685,IP00389,2025-01-22 18:24:00,CASH_OUT,3781.6,3286.56,1.1506,20,3,2149,30,1,0,0,0,0,0,0,0,0,0
TXN0021254,USR00865,DEV03791,IP05914,2025-01-22 02:25:00,CASH_IN,7283.61,1780.09,4.0917,20,2,2481,30,0,1,0,0,0,0,0,1,0,0
TXN0021255,USR00865,DEV01568,IP00470,2025-01-23 21:42:00,TRANSFER,5203.44,2057.9,2.5285,20,3,2749,30,0,0,0,0,0,0,0,0,0,0
TXN0021256,USR00865,DEV02173,IP00815,2025-01-24 11:35:00,CASH_IN,2609.65,2359.59,1.106,20,5,52,30,0,0,0,0,0,0,0,0,0,0
TXN0021257,USR00865,DEV01135,IP04070,2025-01-24 07:13:00,CASH_IN,3409.9,3006.66,1.1341,20,4,2863,30,0,0,0,0,0,0,0,0,0,0
TXN0021258,USR00866,DEV02879,IP00327,2025-01-08 19:00:00,TRANSFER,2514.65,3327.65,0.7557,1,0,2199,168,2,0,0,0,0,0,0,0,0,0
TXN0021259,USR00866,DEV03381,IP02377,2025-01-08 11:47:00,PAYMENT,8167.1,6470.72,1.2622,2,1,4295,168,2,0,0,0,0,0,0,0,0,0
TXN0021260,USR00866,DEV00720,IP02995,2025-01-08 13:58:00,CASH_OUT,3880.27,4436.85,0.8746,3,2,2751,168,0,1,0,0,0,0,0,0,0,0
TXN0021261,USR00866,DEV00171,IP01542,2025-01-09 14:10:00,PAYMENT,2328.11,5155.14,0.4516,4,0,3958,168,0,0,0,0,0,0,0,0,0,0
TXN0021262,USR00866,DEV02975,IP03027,2025-01-09 22:44:00,PAYMENT,9734.0,4998.73,1.9473,5,3,3283,168,0,0,0,0,0,0,0,0,0,0
TXN0021263,USR00866,DEV00513,IP01292,2025-01-10 09:24:00,CASH_IN,5737.46,9402.13,0.6102,6,3,1409,168,1,0,0,0,0,0,0,0,0,0
TXN0021264,USR00866,DEV02852,IP02726,2025-01-12 19:41:00,CASH_IN,2549.37,6399.86,0.3983,7,0,3302,168,1,0,0,0,0,0,0,0,0,0
TXN0021265,USR00866,DEV02269,IP00268,2025-01-12 12:20:00,PAYMENT,7148.01,4824.01,1.4818,8,1,342,168,3,0,1,0,0,0,1,0,0,0
TXN0021266,USR00866,DEV02665,IP02060,2025-01-13 08:09:00,CASH_OUT,25484.24,6129.89,4.1574,9,4,651,41,2,0,1,1,0,1,1,0,0,1
TXN0021267,USR00866,DEV02654,IP01457,2025-01-14 07:24:00,TRANSFER,8668.98,5378.23,1.6119,10,3,1412,168,0,0,0,0,0,0,0,0,0,0
TXN0021268,USR00866,DEV01629,IP01347,2025-01-15 14:17:00,PAYMENT,11537.95,6887.41,1.6752,11,0,1926,168,0,0,0,0,0,0,0,0,0,0
TXN0021269,USR00866,DEV00713,IP05979,2025-01-16 09:41:00,PAYMENT,2883.59,5797.14,0.4974,12,1,4542,168,0,0,0,0,0,0,0,0,0,0
TXN0021270,USR00866,DEV00269,IP04638,2025-01-17 10:50:00,CASH_IN,5766.5,8336.44,0.6917,13,1,4683,168,3,0,0,0,0,0,0,0,0,0
TXN0021271,USR00866,DEV03150,IP02341,2025-01-17 10:01:00,TRANSFER,5346.78,6547.56,0.8166,14,3,668,168,1,1,0,0,0,0,0,0,0,0
TXN0021272,USR00866,DEV00405,IP02004,2025-01-18 17:43:00,TRANSFER,5404.1,9020.16,0.5991,15,1,4690,168,1,0,0,1,0,0,0,0,0,0
TXN0021273,USR00866,DEV02470,IP04140,2025-01-19 08:59:00,PAYMENT,5700.0,5904.22,0.9654,16,5,4849,168,0,0,0,0,0,0,0,0,0,0
TXN0021274,USR00866,DEV02503,IP05686,2025-01-19 09:36:00,CASH_OUT,3602.62,4498.34,0.8009,17,2,499,168,0,0,0,0,0,0,0,0,0,0
TXN0021275,USR00866,DEV03319,IP03083,2025-01-20 14:57:00,TRANSFER,4307.82,5794.48,0.7434,18,0,2321,168,4,0,0,1,0,0,0,0,0,0
TXN0021276,USR00866,DEV02857,IP01084,2025-01-20 01:35:00,TRANSFER,4677.78,6413.15,0.7294,19,1,352,168,2,0,0,0,0,0,0,1,0,0
TXN0021277,USR00866,DEV01123,IP05623,2025-01-20 13:18:00,TRANSFER,2032.59,6667.91,0.3048,20,5,491,168,0,0,0,1,0,0,0,0,0,0
TXN0021278,USR00866,DEV01601,IP02483,2025-01-20 13:23:00,PAYMENT,25260.06,2657.32,9.5058,20,2,4311,531,1,0,0,1,0,0,0,0,0,1
TXN0021279,USR00866,DEV03329,IP05605,2025-01-21 07:35:00,CASH_IN,2229.75,4837.45,0.4609,20,4,958,168,3,0,0,0,0,0,0,0,0,0
TXN0021280,USR00866,DEV03342,IP00448,2025-01-22 07:57:00,PAYMENT,2336.92,4775.29,0.4894,20,2,2173,168,0,0,0,0,0,0,0,0,0,0
TXN0021281,USR00866,DEV02743,IP03834,2025-01-22 15:17:00,PAYMENT,2637.68,4384.82,0.6015,20,1,4087,168,5,0,0,0,0,1,0,0,0,0
TXN0021282,USR00866,DEV01543,IP01883,2025-01-23 17:31:00,PAYMENT,1498.49,8041.29,0.1863,20,0,4330,168,0,0,0,0,0,0,0,0,0,0
TXN0021283,USR00866,DEV02947,IP01919,2025-01-23 15:01:00,PAYMENT,12477.71,1707.7,7.3067,20,1,3104,168,0,1,0,0,0,0,0,0,0,0
TXN0021284,USR00866,DEV03380,IP02152,2025-01-23 08:10:00,CASH_OUT,2617.38,4482.48,0.5839,20,4,1047,168,1,0,0,0,0,0,0,0,0,0
TXN0021285,USR00866,DEV01698,IP03559,2025-01-24 17:09:00,CASH_IN,4155.9,6425.87,0.6467,20,3,4277,168,2,0,0,0,0,0,0,0,0,0
TXN0021286,USR00867,DEV03726,IP01591,2025-01-07 06:49:00,TRANSFER,1863.68,1785.27,1.0439,1,1,2471,265,5,0,0,0,0,0,0,0,0,0
TXN0021287,USR00867,DEV02789,IP01797,2025-01-08 06:02:00,TRANSFER,1158.14,2706.83,0.4279,2,2,2820,265,1,0,0,0,0,0,0,0,0,0
TXN0021288,USR00867,DEV00542,IP04875,2025-01-09 06:33:00,PAYMENT,2151.89,1778.51,1.2099,3,3,1636,265,3,0,0,0,0,0,0,0,0,0
TXN0021289,USR00867,DEV03747,IP01400,2025-01-10 14:30:00,TRANSFER,3301.83,1963.36,1.6817,4,4,545,265,4,0,0,0,0,0,0,0,0,0
TXN0021290,USR00867,DEV00036,IP05431,2025-01-10 12:56:00,PAYMENT,1244.04,2325.49,0.535,5,0,3805,265,0,0,0,0,0,0,0,0,0,0
TXN0021291,USR00867,DEV03125,IP04869,2025-01-11 10:31:00,PAYMENT,958.52,888.54,1.0788,6,3,935,265,0,0,0,0,0,0,0,0,0,0
TXN0021292,USR00867,DEV03298,IP04606,2025-01-12 07:37:00,TRANSFER,1536.51,1566.1,0.9811,7,3,238,265,0,0,0,0,0,0,0,0,0,0
TXN0021293,USR00867,DEV02171,IP01497,2025-01-12 17:04:00,CASH_IN,1007.0,3486.56,0.2888,8,2,4711,265,0,0,0,0,0,0,0,0,0,0
TXN0021294,USR00867,DEV01535,IP03681,2025-01-13 23:33:00,PAYMENT,3021.55,1726.11,1.7505,9,4,1963,265,0,0,0,0,0,0,0,1,0,0
TXN0021295,USR00867,DEV02730,IP03631,2025-01-14 15:37:00,TRANSFER,952.74,1598.59,0.596,10,5,4334,265,0,0,0,0,0,0,0,0,0,0
TXN0021296,USR00867,DEV03383,IP02891,2025-01-14 18:12:00,TRANSFER,785.97,1854.93,0.4237,11,4,503,309,4,0,1,0,0,1,1,0,0,1
TXN0021297,USR00867,DEV02542,IP01772,2025-01-15 18:11:00,PAYMENT,5734.48,3108.66,1.8447,12,1,222,265,3,0,0,0,0,0,0,0,0,0
TXN0021298,USR00867,DEV02521,IP00345,2025-01-15 12:49:00,CASH_IN,3243.02,1751.86,1.8512,13,2,265,265,0,0,0,0,0,0,0,0,0,0
TXN0021299,USR00867,DEV02239,IP00845,2025-01-17 08:36:00,PAYMENT,12380.17,2530.28,4.8928,14,2,3656,225,5,0,1,1,1,1,0,0,0,1
TXN0021300,USR00867,DEV03942,IP02888,2025-01-17 07:01:00,TRANSFER,4182.06,2533.31,1.6508,15,5,1695,265,1,0,0,0,0,0,0,0,0,0
TXN0021301,USR00867,DEV02796,IP02502,2025-01-18 06:35:00,CASH_OUT,2384.9,4323.18,0.5517,16,1,781,265,0,0,0,0,0,0,0,0,0,0
TXN0021302,USR00867,DEV02558,IP03453,2025-01-19 10:02:00,PAYMENT,1225.77,3280.05,0.3737,17,1,1231,265,0,0,0,0,0,0,0,0,0,0
TXN0021303,USR00867,DEV01896,IP01295,2025-01-20 18:54:00,PAYMENT,2581.34,3331.1,0.7749,18,2,843,265,2,0,0,0,0,0,0,0,0,0
TXN0021304,USR00867,DEV03860,IP05854,2025-01-20 11:48:00,PAYMENT,2952.67,3002.72,0.9833,19,3,4240,468,5,0,0,1,1,1,0,0,0,1
TXN0021305,USR00867,DEV01716,IP02422,2025-01-20 01:38:00,CASH_OUT,2273.62,4969.84,0.4575,20,4,1758,265,0,1,0,0,0,0,0,1,0,0
TXN0021306,USR00867,DEV03704,IP04821,2025-01-20 17:33:00,PAYMENT,1879.92,2952.48,0.6367,20,4,2176,265,0,1,0,0,0,0,0,0,1,0
TXN0021307,USR00867,DEV03303,IP01385,2025-01-21 09:04:00,CASH_IN,1645.29,3289.66,0.5001,20,4,4977,265,2,0,0,0,0,0,0,0,0,0
TXN0021308,USR00867,DEV02523,IP05035,2025-01-22 15:39:00,TRANSFER,505.55,3666.73,0.1379,20,3,2019,265,5,0,0,0,0,0,0,0,0,0
TXN0021309,USR00868,DEV01995,IP05465,2025-01-11 17:56:00,CASH_OUT,9352.54,3364.47,2.7798,1,1,4341,693,0,0,0,0,0,0,0,0,0,0
TXN0021310,USR00868,DEV03199,IP03931,2025-01-12 04:17:00,CASH_IN,1516.24,2380.48,0.6369,2,2,2397,693,0,0,0,0,0,0,0,1,0,0
TXN0021311,USR00868,DEV01329,IP02257,2025-01-13 09:12:00,TRANSFER,2029.89,3330.99,0.6094,3,3,996,693,0,0,0,0,0,0,0,0,0,0
TXN0021312,USR00868,DEV00365,IP02478,2025-01-14 10:37:00,PAYMENT,1209.33,3891.68,0.3107,4,2,2754,693,1,0,0,0,0,0,0,0,0,0
TXN0021313,USR00868,DEV03062,IP00362,2025-01-14 09:35:00,PAYMENT,3356.99,1774.16,1.8922,5,2,2409,693,0,0,0,0,0,0,0,0,0,0
TXN0021314,USR00868,DEV01627,IP03902,2025-01-15 09:37:00,TRANSFER,1091.62,2890.45,0.3777,6,4,4434,693,0,0,0,0,0,0,0,0,0,0
TXN0021315,USR00868,DEV00728,IP05715,2025-01-17 04:18:00,TRANSFER,1462.52,2413.53,0.606,7,2,4201,693,2,0,0,0,0,0,0,1,0,0
TXN0021316,USR00868,DEV02068,IP05040,2025-01-17 08:06:00,PAYMENT,2285.56,2046.47,1.1168,8,1,1647,693,0,0,0,0,0,0,0,0,0,0
TXN0021317,USR00868,DEV02377,IP05085,2025-01-18 15:05:00,TRANSFER,2227.5,2850.55,0.7814,9,5,2676,693,0,0,0,0,0,0,0,0,0,0
TXN0021318,USR00868,DEV02797,IP03262,2025-01-19 10:47:00,PAYMENT,1342.1,2661.15,0.5043,10,4,1927,693,0,1,0,0,0,0,0,0,0,0
TXN0021319,USR00868,DEV00259,IP00475,2025-01-20 05:22:00,PAYMENT,307.9,4063.32,0.0758,11,1,2533,693,1,0,0,0,0,0,0,1,0,0
TXN0021320,USR00868,DEV00778,IP05558,2025-01-21 19:09:00,TRANSFER,4253.59,1837.05,2.3154,12,3,2599,693,0,0,0,0,0,0,0,0,0,0
TXN0021321,USR00868,DEV02219,IP01308,2025-01-21 08:08:00,PAYMENT,5416.5,3290.0,1.6464,13,4,4558,693,1,0,0,0,0,0,0,0,0,0
TXN0021322,USR00868,DEV03030,IP04102,2025-01-22 10:17:00,PAYMENT,4428.81,2903.35,1.5254,14,4,4911,693,0,0,0,0,0,0,0,0,0,0
TXN0021323,USR00868,DEV02637,IP01388,2025-01-23 13:48:00,PAYMENT,4298.19,4337.99,0.9908,15,2,2679,693,2,0,0,1,0,0,0,0,0,0
TXN0021324,USR00868,DEV01926,IP00361,2025-01-23 21:11:00,TRANSFER,1717.88,2065.96,0.8315,16,2,2475,693,2,0,0,0,0,0,0,0,0,0
TXN0021325,USR00868,DEV00240,IP02721,2025-01-24 18:29:00,CASH_IN,1512.19,2635.93,0.5737,17,3,2198,693,1,0,0,0,0,0,0,0,0,0
TXN0021326,USR00868,DEV01825,IP01050,2025-01-25 18:36:00,TRANSFER,3232.98,1388.01,2.3292,18,1,2818,693,4,0,0,0,0,0,0,0,0,0
TXN0021327,USR00868,DEV03298,IP03035,2025-01-26 20:11:00,TRANSFER,2046.78,2239.87,0.9138,19,4,3953,693,1,0,0,0,0,0,0,0,0,0
TXN0021328,USR00868,DEV01306,IP03697,2025-01-26 16:14:00,CASH_OUT,2996.58,2903.27,1.0321,20,5,537,693,1,0,0,0,0,0,0,0,0,0
TXN0021329,USR00868,DEV00216,IP02082,2025-01-27 13:16:00,PAYMENT,4810.58,2149.52,2.238,20,4,67,693,2,0,0,0,0,0,0,0,0,0
TXN0021330,USR00868,DEV03075,IP01700,2025-01-28 19:10:00,PAYMENT,1523.77,4029.12,0.3782,20,5,1441,693,0,0,0,0,0,0,0,0,0,0
TXN0021331,USR00868,DEV00224,IP02213,2025-01-28 11:40:00,CASH_IN,2479.28,1973.5,1.2563,20,5,1069,693,1,0,0,0,0,0,0,0,0,0
TXN0021332,USR00868,DEV00576,IP02734,2025-01-29 10:58:00,TRANSFER,7705.29,2878.85,2.6765,20,1,4604,693,0,0,0,0,0,0,0,0,0,0
TXN0021333,USR00868,DEV00302,IP00331,2025-01-30 11:08:00,TRANSFER,6991.32,2290.55,3.0522,20,1,1812,693,3,1,0,0,0,0,0,0,0,0
TXN0021334,USR00868,DEV00067,IP01705,2025-01-31 17:45:00,PAYMENT,3704.39,3412.91,1.0854,20,3,2133,693,0,0,0,0,0,0,0,0,0,0
TXN0021335,USR00868,DEV02983,IP04155,2025-02-01 03:27:00,CASH_OUT,1031.43,2247.87,0.4588,20,4,2717,693,0,0,0,0,0,0,0,1,0,0
TXN0021336,USR00868,DEV02019,IP04265,2025-02-01 11:30:00,PAYMENT,2124.64,1725.72,1.2312,20,4,4968,693,0,0,0,0,0,0,0,0,0,0
TXN0021337,USR00868,DEV02929,IP04583,2025-02-01 10:30:00,PAYMENT,10817.37,1518.24,7.1249,20,5,331,693,1,0,0,0,0,0,0,0,0,0
TXN0021338,USR00868,DEV03567,IP04938,2025-02-02 08:09:00,PAYMENT,7422.8,2041.54,3.6359,20,2,345,693,2,0,0,0,0,0,0,0,0,0
TXN0021339,USR00868,DEV03421,IP01852,2025-02-02 07:55:00,TRANSFER,1219.12,3690.1,0.3304,20,3,2250,693,0,0,0,0,0,0,0,0,0,0
TXN0021340,USR00869,DEV00756,IP00049,2025-01-02 22:54:00,PAYMENT,2156.23,1336.11,1.6138,1,0,4095,345,0,0,0,0,0,0,0,0,0,0
TXN0021341,USR00869,DEV01148,IP00939,2025-01-03 00:01:00,PAYMENT,5405.98,2542.74,2.126,2,1,239,345,1,0,0,0,0,0,0,1,0,0
TXN0021342,USR00869,DEV03876,IP04075,2025-01-04 17:36:00,CASH_IN,939.29,3013.08,0.3117,3,3,2884,345,2,0,0,0,0,0,0,0,0,0
TXN0021343,USR00869,DEV03260,IP03808,2025-01-06 13:44:00,PAYMENT,1284.71,3733.66,0.3441,4,0,4184,345,0,0,0,0,0,0,0,0,0,0
TXN0021344,USR00869,DEV03192,IP00536,2025-01-07 10:10:00,PAYMENT,1530.05,2407.08,0.6356,5,2,3096,345,1,0,1,0,0,0,1,0,0,0
TXN0021345,USR00869,DEV03692,IP05988,2025-01-07 16:39:00,PAYMENT,6182.24,2152.17,2.8726,6,1,1938,345,0,0,0,0,0,0,0,0,0,0
TXN0021346,USR00869,DEV00771,IP04776,2025-01-07 10:34:00,CASH_IN,2933.63,2748.77,1.0673,7,1,2980,345,2,0,0,0,0,0,0,0,0,0
TXN0021347,USR00869,DEV03256,IP02524,2025-01-08 08:25:00,TRANSFER,2241.08,2643.43,0.8478,8,1,4465,345,1,0,0,0,0,0,0,0,0,0
TXN0021348,USR00869,DEV02837,IP03014,2025-01-08 06:12:00,CASH_OUT,1928.1,1358.68,1.4191,9,2,3744,345,0,0,0,0,0,0,0,0,0,0
